geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,67,0,16,0,17
Alaska,0,0,0,0,0
Arizona,29,57,0,14,0
Arkansas,0,0,0,0,0
California,29,35,9,21,6
Colorado,23,44,0,22,11
Connecticut,33,32,0,0,35
Delaware,34,33,0,33,0
District of Columbia,34,33,0,33,0
Florida,37,54,0,9,0
Georgia,54,11,0,29,6
Hawaii,34,33,0,33,0
Idaho,66,0,0,0,34
Illinois,81,19,0,0,0
Indiana,20,60,0,20,0
Iowa,51,0,0,49,0
Kansas,67,33,0,0,0
Kentucky,0,0,0,0,0
Louisiana,100,0,0,0,0
Maine,34,66,0,0,0
Maryland,55,9,18,18,0
Massachusetts,36,21,7,29,7
Michigan,44,28,0,28,0
Minnesota,25,25,25,25,0
Mississippi,0,0,0,0,0
Missouri,34,16,50,0,0
Montana,100,0,0,0,0
Nebraska,0,67,0,33,0
Nevada,67,0,0,33,0
New Hampshire,100,0,0,0,0
New Jersey,43,57,0,0,0
New Mexico,0,0,0,0,0
New York,39,28,4,29,0
North Carolina,23,31,7,31,8
North Dakota,0,100,0,0,0
Ohio,14,43,29,14,0
Oklahoma,25,25,25,25,0
Oregon,0,50,0,50,0
Pennsylvania,40,10,10,40,0
Rhode Island,0,0,0,0,0
South Carolina,34,33,0,33,0
South Dakota,51,49,0,0,0
Tennessee,34,16,0,33,17
Texas,64,14,4,14,4
Utah,34,33,0,33,0
Vermont,0,50,0,50,0
Virginia,51,16,0,33,0
Washington,51,33,0,16,0
West Virginia,51,0,0,49,0
Wisconsin,12,38,12,38,0
Wyoming,100,0,0,0,0
