geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,53,26,0,17,4
Alaska,50,50,0,0,0
Arizona,45,23,0,29,3
Arkansas,34,34,8,8,16
California,46,32,3,13,6
Colorado,33,37,1,15,14
Connecticut,43,44,0,10,3
Delaware,50,25,0,25,0
District of Columbia,45,29,0,20,6
Florida,38,37,2,18,5
Georgia,39,36,3,18,4
Hawaii,57,43,0,0,0
Idaho,38,25,0,25,12
Illinois,36,35,3,15,11
Indiana,34,44,2,16,4
Iowa,25,34,12,25,4
Kansas,48,35,0,17,0
Kentucky,33,48,0,11,8
Louisiana,35,22,4,26,13
Maine,60,40,0,0,0
Maryland,41,19,4,30,6
Massachusetts,36,43,1,11,9
Michigan,36,31,2,21,10
Minnesota,48,32,0,17,3
Mississippi,54,46,0,0,0
Missouri,44,29,0,19,8
Montana,0,88,0,12,0
Nebraska,60,34,0,6,0
Nevada,75,0,0,15,10
New Hampshire,54,24,0,7,15
New Jersey,43,38,1,12,6
New Mexico,30,60,0,10,0
New York,45,29,4,18,4
North Carolina,40,35,1,19,5
North Dakota,50,0,0,50,0
Ohio,27,33,5,27,8
Oklahoma,30,37,6,12,15
Oregon,46,32,3,17,2
Pennsylvania,46,29,2,16,7
Rhode Island,76,0,0,12,12
South Carolina,32,40,0,21,7
South Dakota,67,33,0,0,0
Tennessee,45,33,0,21,1
Texas,42,34,4,17,3
Utah,48,22,0,17,13
Vermont,33,34,0,33,0
Virginia,42,25,3,18,12
Washington,48,34,3,12,3
West Virginia,25,25,0,25,25
Wisconsin,45,38,0,14,3
Wyoming,100,0,0,0,0
