geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,41,42,3,13,1
Alaska,100,0,0,0,0
Arizona,37,43,6,9,5
Arkansas,31,51,2,14,2
California,37,44,4,12,3
Colorado,31,45,3,16,5
Connecticut,32,40,9,14,5
Delaware,25,63,0,6,6
District of Columbia,55,45,0,0,0
Florida,29,54,3,10,4
Georgia,37,46,2,11,4
Hawaii,48,30,0,22,0
Idaho,24,47,0,29,0
Illinois,32,48,2,14,4
Indiana,27,57,3,8,5
Iowa,38,35,0,18,9
Kansas,23,52,3,19,3
Kentucky,21,62,5,7,5
Louisiana,36,51,1,12,0
Maine,55,27,0,18,0
Maryland,47,39,6,2,6
Massachusetts,30,49,5,9,7
Michigan,30,49,4,12,5
Minnesota,19,51,5,21,4
Mississippi,27,43,6,21,3
Missouri,39,40,5,11,5
Montana,27,46,0,27,0
Nebraska,28,48,4,20,0
Nevada,31,42,7,17,3
New Hampshire,31,47,7,15,0
New Jersey,35,41,2,18,4
New Mexico,40,40,0,18,2
New York,39,41,4,11,5
North Carolina,32,50,4,9,5
North Dakota,0,100,0,0,0
Ohio,28,54,2,11,5
Oklahoma,41,43,2,13,1
Oregon,32,48,0,19,1
Pennsylvania,32,42,3,16,7
Rhode Island,12,38,0,50,0
South Carolina,31,48,1,13,7
South Dakota,56,44,0,0,0
Tennessee,33,46,4,11,6
Texas,39,42,4,10,5
Utah,30,48,0,12,10
Vermont,60,27,0,13,0
Virginia,38,48,4,7,3
Washington,30,46,9,7,8
West Virginia,29,68,0,3,0
Wisconsin,21,59,6,10,4
Wyoming,33,67,0,0,0
