geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,0,50,0,0,50
Alaska,0,100,0,0,0
Arizona,59,19,0,22,0
Arkansas,32,32,0,36,0
California,55,23,1,9,12
Colorado,20,60,0,0,20
Connecticut,40,19,0,22,19
Delaware,67,33,0,0,0
District of Columbia,25,75,0,0,0
Florida,38,31,3,25,3
Georgia,90,0,0,0,10
Hawaii,0,100,0,0,0
Idaho,0,0,0,69,31
Illinois,59,28,3,7,3
Indiana,72,28,0,0,0
Iowa,67,33,0,0,0
Kansas,50,50,0,0,0
Kentucky,50,0,0,0,50
Louisiana,0,0,0,100,0
Maine,100,0,0,0,0
Maryland,28,43,0,15,14
Massachusetts,38,38,0,17,7
Michigan,19,59,0,22,0
Minnesota,28,14,0,15,43
Mississippi,100,0,0,0,0
Missouri,59,30,0,11,0
Montana,0,0,0,0,0
Nebraska,100,0,0,0,0
Nevada,0,100,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,57,28,0,8,7
New Mexico,0,0,0,0,0
New York,72,24,0,4,0
North Carolina,46,27,6,15,6
North Dakota,0,0,0,0,0
Ohio,45,27,9,19,0
Oklahoma,0,0,100,0,0
Oregon,67,22,0,0,11
Pennsylvania,31,37,5,17,10
Rhode Island,100,0,0,0,0
South Carolina,0,100,0,0,0
South Dakota,0,0,0,0,0
Tennessee,85,0,0,15,0
Texas,33,27,12,19,9
Utah,19,59,0,22,0
Vermont,24,49,0,27,0
Virginia,73,0,0,27,0
Washington,21,36,0,15,28
West Virginia,0,47,0,53,0
Wisconsin,50,25,25,0,0
Wyoming,0,0,0,0,0
