geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,40,2,18,6
Alaska,33,34,0,33,0
Arizona,37,37,5,8,13
Arkansas,36,29,4,24,7
California,45,31,3,14,7
Colorado,31,42,5,15,7
Connecticut,52,23,3,19,3
Delaware,80,10,0,10,0
District of Columbia,50,34,0,16,0
Florida,42,32,2,15,9
Georgia,45,30,5,17,3
Hawaii,43,29,0,14,14
Idaho,41,25,0,17,17
Illinois,45,31,1,15,8
Indiana,13,82,1,4,0
Iowa,43,20,0,19,18
Kansas,49,27,0,12,12
Kentucky,43,43,2,12,0
Louisiana,42,44,5,7,2
Maine,25,33,0,18,24
Maryland,43,25,6,16,10
Massachusetts,44,20,2,23,11
Michigan,36,30,5,16,13
Minnesota,45,21,7,17,10
Mississippi,54,24,15,7,0
Missouri,42,21,4,29,4
Montana,20,41,0,39,0
Nebraska,31,8,8,46,7
Nevada,39,29,0,19,13
New Hampshire,16,35,8,25,16
New Jersey,45,29,4,13,9
New Mexico,27,44,11,11,7
New York,42,29,4,17,8
North Carolina,45,24,3,19,9
North Dakota,60,21,0,19,0
Ohio,36,31,8,21,4
Oklahoma,45,30,5,15,5
Oregon,39,35,7,17,2
Pennsylvania,40,24,3,21,12
Rhode Island,54,19,0,27,0
South Carolina,51,18,0,14,17
South Dakota,46,0,0,27,27
Tennessee,45,33,5,16,1
Texas,48,28,6,13,5
Utah,49,29,0,11,11
Vermont,50,26,0,0,24
Virginia,46,29,3,15,7
Washington,36,32,6,14,12
West Virginia,31,33,0,10,26
Wisconsin,37,39,4,18,2
Wyoming,100,0,0,0,0
