geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,42,34,0,12,12
Alaska,50,33,0,17,0
Arizona,57,29,0,9,5
Arkansas,42,58,0,0,0
California,46,34,1,14,5
Colorado,42,35,2,15,6
Connecticut,48,48,0,4,0
Delaware,20,40,0,20,20
District of Columbia,42,39,0,19,0
Florida,41,32,3,19,5
Georgia,38,37,2,15,8
Hawaii,50,30,0,20,0
Idaho,56,33,0,11,0
Illinois,37,41,1,12,9
Indiana,29,55,0,12,4
Iowa,39,0,17,39,5
Kansas,64,20,4,8,4
Kentucky,31,49,0,15,5
Louisiana,38,42,0,16,4
Maine,31,47,0,15,7
Maryland,38,38,0,14,10
Massachusetts,37,37,1,14,11
Michigan,56,22,1,12,9
Minnesota,43,36,0,18,3
Mississippi,46,47,0,7,0
Missouri,50,27,2,19,2
Montana,33,56,0,0,11
Nebraska,39,33,0,17,11
Nevada,72,14,7,7,0
New Hampshire,54,39,0,7,0
New Jersey,46,38,1,13,2
New Mexico,34,33,11,11,11
New York,38,35,1,17,9
North Carolina,53,25,1,13,8
North Dakota,0,67,0,33,0
Ohio,37,41,1,18,3
Oklahoma,36,37,2,21,4
Oregon,30,34,3,26,7
Pennsylvania,44,30,0,20,6
Rhode Island,56,44,0,0,0
South Carolina,24,44,0,20,12
South Dakota,60,20,0,0,20
Tennessee,57,23,0,12,8
Texas,46,36,1,12,5
Utah,18,57,6,19,0
Vermont,63,12,0,13,12
Virginia,48,33,1,17,1
Washington,52,31,1,9,7
West Virginia,33,44,23,0,0
Wisconsin,34,53,0,11,2
Wyoming,33,33,0,34,0
