geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,41,49,0,7,3
Alaska,33,67,0,0,0
Arizona,35,40,1,19,5
Arkansas,40,50,0,10,0
California,38,38,2,14,8
Colorado,30,54,0,8,8
Connecticut,24,55,0,21,0
Delaware,30,60,0,10,0
District of Columbia,36,46,0,18,0
Florida,45,39,2,11,3
Georgia,43,39,3,11,4
Hawaii,28,65,0,7,0
Idaho,42,42,0,8,8
Illinois,50,27,1,17,5
Indiana,31,65,0,4,0
Iowa,53,18,0,29,0
Kansas,51,33,0,11,5
Kentucky,33,52,0,15,0
Louisiana,48,30,8,11,3
Maine,56,22,0,0,22
Maryland,31,44,7,7,11
Massachusetts,52,19,0,23,6
Michigan,45,32,0,19,4
Minnesota,43,35,0,12,10
Mississippi,63,37,0,0,0
Missouri,39,42,4,12,3
Montana,14,72,0,14,0
Nebraska,55,27,0,18,0
Nevada,41,35,0,17,7
New Hampshire,50,25,0,0,25
New Jersey,39,43,3,11,4
New Mexico,38,31,8,23,0
New York,44,35,1,12,8
North Carolina,40,31,1,18,10
North Dakota,67,0,0,33,0
Ohio,43,37,1,15,4
Oklahoma,33,51,0,16,0
Oregon,33,48,0,14,5
Pennsylvania,46,36,0,10,8
Rhode Island,25,75,0,0,0
South Carolina,41,41,4,11,3
South Dakota,50,50,0,0,0
Tennessee,33,53,0,11,3
Texas,41,41,1,12,5
Utah,19,57,0,18,6
Vermont,100,0,0,0,0
Virginia,44,43,1,7,5
Washington,40,53,0,4,3
West Virginia,47,36,0,11,6
Wisconsin,31,42,0,19,8
Wyoming,0,0,0,0,0
