geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,48,44,0,7,1
Alaska,30,50,0,20,0
Arizona,36,43,2,16,3
Arkansas,28,40,4,9,19
California,41,38,3,13,5
Colorado,30,41,3,16,10
Connecticut,41,37,0,17,5
Delaware,19,63,0,12,6
District of Columbia,50,28,0,17,5
Florida,39,44,2,12,3
Georgia,31,51,4,12,2
Hawaii,62,11,0,16,11
Idaho,24,48,0,24,4
Illinois,43,36,3,13,5
Indiana,43,38,2,10,7
Iowa,38,42,4,12,4
Kansas,37,39,3,15,6
Kentucky,31,54,0,12,3
Louisiana,38,36,4,20,2
Maine,19,38,0,29,14
Maryland,45,37,4,13,1
Massachusetts,46,34,3,10,7
Michigan,40,39,4,9,8
Minnesota,36,42,5,15,2
Mississippi,50,46,0,0,4
Missouri,39,42,5,12,2
Montana,25,50,0,25,0
Nebraska,26,44,0,26,4
Nevada,46,24,7,16,7
New Hampshire,26,69,0,0,5
New Jersey,34,47,5,9,5
New Mexico,19,62,0,19,0
New York,36,39,4,17,4
North Carolina,41,44,1,11,3
North Dakota,34,53,0,13,0
Ohio,33,46,1,17,3
Oklahoma,33,51,4,8,4
Oregon,31,53,1,14,1
Pennsylvania,40,40,2,13,5
Rhode Island,53,31,4,8,4
South Carolina,48,40,3,6,3
South Dakota,46,45,0,9,0
Tennessee,35,46,6,6,7
Texas,40,41,3,14,2
Utah,22,38,10,20,10
Vermont,38,50,0,0,12
Virginia,37,42,4,13,4
Washington,33,46,3,15,3
West Virginia,32,32,4,28,4
Wisconsin,36,35,3,22,4
Wyoming,25,75,0,0,0
