geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,40,0,14,6
Alaska,60,40,0,0,0
Arizona,45,35,0,17,3
Arkansas,37,37,5,16,5
California,45,34,4,12,5
Colorado,35,35,5,18,7
Connecticut,26,26,4,22,22
Delaware,40,40,0,20,0
District of Columbia,50,32,0,11,7
Florida,42,37,1,18,2
Georgia,40,36,4,14,6
Hawaii,25,50,0,6,19
Idaho,38,25,0,12,25
Illinois,46,27,3,18,6
Indiana,40,26,8,22,4
Iowa,44,28,0,22,6
Kansas,42,28,6,21,3
Kentucky,22,50,0,14,14
Louisiana,53,24,4,10,9
Maine,44,32,0,12,12
Maryland,42,34,4,14,6
Massachusetts,37,30,10,16,7
Michigan,45,26,3,17,9
Minnesota,42,34,6,12,6
Mississippi,57,29,0,14,0
Missouri,46,28,1,22,3
Montana,50,12,0,26,12
Nebraska,44,45,0,11,0
Nevada,28,44,8,16,4
New Hampshire,40,27,13,20,0
New Jersey,50,31,3,10,6
New Mexico,27,55,0,18,0
New York,43,34,5,14,4
North Carolina,42,38,3,13,4
North Dakota,33,50,0,17,0
Ohio,58,29,1,12,0
Oklahoma,29,39,19,9,4
Oregon,44,24,2,30,0
Pennsylvania,41,41,2,14,2
Rhode Island,60,27,0,7,6
South Carolina,33,49,3,12,3
South Dakota,25,25,0,25,25
Tennessee,36,49,1,13,1
Texas,47,32,1,19,1
Utah,60,25,0,5,10
Vermont,22,45,0,11,22
Virginia,43,35,3,7,12
Washington,33,39,4,15,9
West Virginia,16,59,0,25,0
Wisconsin,41,30,4,23,2
Wyoming,0,0,0,0,0
