geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,100,0,0,0
Arizona,100,0,0,0,0
Arkansas,0,0,0,0,0
California,44,30,7,13,6
Colorado,50,25,0,0,25
Connecticut,34,33,0,33,0
Delaware,0,0,0,0,0
District of Columbia,34,34,0,16,16
Florida,27,27,0,46,0
Georgia,43,14,0,29,14
Hawaii,0,0,0,100,0
Idaho,0,0,0,0,0
Illinois,50,10,0,40,0
Indiana,50,0,0,50,0
Iowa,0,0,0,0,0
Kansas,50,50,0,0,0
Kentucky,100,0,0,0,0
Louisiana,50,0,0,50,0
Maine,67,33,0,0,0
Maryland,34,33,11,0,22
Massachusetts,20,20,0,60,0
Michigan,43,29,0,28,0
Minnesota,50,50,0,0,0
Mississippi,0,50,50,0,0
Missouri,75,25,0,0,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,100,0,0
New Hampshire,0,0,0,0,0
New Jersey,51,33,0,16,0
New Mexico,0,0,0,0,0
New York,39,24,9,19,9
North Carolina,33,0,0,67,0
North Dakota,100,0,0,0,0
Ohio,56,44,0,0,0
Oklahoma,0,0,0,0,0
Oregon,25,25,25,25,0
Pennsylvania,40,40,0,20,0
Rhode Island,0,0,0,0,0
South Carolina,0,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,0,0,100,0,0
Texas,42,12,6,35,5
Utah,67,33,0,0,0
Vermont,100,0,0,0,0
Virginia,45,33,0,22,0
Washington,43,29,0,14,14
West Virginia,100,0,0,0,0
Wisconsin,0,50,0,50,0
Wyoming,0,0,0,0,0
