geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,31,45,3,16,5
Alaska,50,50,0,0,0
Arizona,34,35,4,19,8
Arkansas,21,40,10,22,7
California,38,42,3,11,6
Colorado,19,60,2,11,8
Connecticut,32,39,7,16,6
Delaware,0,67,0,17,16
District of Columbia,27,55,0,18,0
Florida,40,40,3,13,4
Georgia,34,44,1,16,5
Hawaii,58,37,0,5,0
Idaho,24,53,0,19,4
Illinois,39,38,2,14,7
Indiana,13,75,0,8,4
Iowa,33,62,0,3,2
Kansas,32,54,3,11,0
Kentucky,28,48,3,16,5
Louisiana,40,50,4,4,2
Maine,39,54,0,7,0
Maryland,35,43,1,11,10
Massachusetts,42,37,2,12,7
Michigan,39,35,3,18,5
Minnesota,34,42,6,11,7
Mississippi,50,39,0,11,0
Missouri,31,42,2,21,4
Montana,21,65,0,14,0
Nebraska,47,41,0,12,0
Nevada,35,43,2,20,0
New Hampshire,41,33,3,23,0
New Jersey,42,36,2,15,5
New Mexico,12,69,3,16,0
New York,39,43,4,11,3
North Carolina,39,44,4,10,3
North Dakota,50,37,0,13,0
Ohio,40,45,2,9,4
Oklahoma,45,42,2,4,7
Oregon,19,39,0,37,5
Pennsylvania,33,38,2,20,7
Rhode Island,31,46,0,23,0
South Carolina,26,46,2,18,8
South Dakota,27,45,0,28,0
Tennessee,26,50,6,11,7
Texas,40,39,2,13,6
Utah,23,44,2,22,9
Vermont,42,50,0,0,8
Virginia,35,38,4,17,6
Washington,33,39,5,15,8
West Virginia,50,33,0,17,0
Wisconsin,40,38,2,17,3
Wyoming,75,25,0,0,0
