geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,48,0,7,5
Alaska,29,43,0,28,0
Arizona,44,37,3,10,6
Arkansas,44,38,0,12,6
California,44,36,3,11,6
Colorado,48,38,1,8,5
Connecticut,36,39,2,19,4
Delaware,40,20,0,20,20
District of Columbia,30,46,0,12,12
Florida,39,44,2,12,3
Georgia,37,45,5,12,1
Hawaii,42,50,0,8,0
Idaho,34,42,0,16,8
Illinois,45,35,1,13,6
Indiana,29,49,7,13,2
Iowa,22,41,6,28,3
Kansas,32,47,0,16,5
Kentucky,44,35,2,12,7
Louisiana,41,44,0,12,3
Maine,31,39,0,15,15
Maryland,30,40,1,20,9
Massachusetts,53,20,1,13,13
Michigan,44,38,3,12,3
Minnesota,38,19,13,19,11
Mississippi,22,45,11,22,0
Missouri,18,51,5,21,5
Montana,38,50,0,12,0
Nebraska,43,21,0,29,7
Nevada,30,36,9,9,16
New Hampshire,48,42,0,5,5
New Jersey,28,46,7,15,4
New Mexico,37,37,5,21,0
New York,38,39,2,17,4
North Carolina,43,30,8,13,6
North Dakota,50,25,0,25,0
Ohio,33,46,1,16,4
Oklahoma,25,50,5,15,5
Oregon,45,38,0,11,6
Pennsylvania,35,41,4,13,7
Rhode Island,38,44,0,12,6
South Carolina,14,58,0,18,10
South Dakota,20,50,0,20,10
Tennessee,29,41,2,15,13
Texas,43,32,2,16,7
Utah,27,40,3,24,6
Vermont,14,43,0,29,14
Virginia,40,34,6,12,8
Washington,34,43,5,13,5
West Virginia,36,46,9,0,9
Wisconsin,31,49,2,15,3
Wyoming,0,100,0,0,0
