geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,50,50,0,0,0
Arizona,67,0,0,33,0
Arkansas,0,100,0,0,0
California,47,21,0,16,16
Colorado,25,25,0,50,0
Connecticut,50,0,0,50,0
Delaware,0,0,0,0,0
District of Columbia,67,0,0,0,33
Florida,12,63,0,25,0
Georgia,58,0,0,14,28
Hawaii,100,0,0,0,0
Idaho,0,0,0,100,0
Illinois,57,14,0,29,0
Indiana,33,34,0,33,0
Iowa,0,0,0,0,0
Kansas,40,40,0,20,0
Kentucky,50,0,0,50,0
Louisiana,100,0,0,0,0
Maine,0,0,0,0,0
Maryland,50,16,9,25,0
Massachusetts,14,14,0,43,29
Michigan,80,0,0,0,20
Minnesota,67,33,0,0,0
Mississippi,0,0,0,0,0
Missouri,67,0,0,33,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,0,0,0
New Hampshire,100,0,0,0,0
New Jersey,42,17,0,33,8
New Mexico,100,0,0,0,0
New York,36,32,0,25,7
North Carolina,24,0,26,25,25
North Dakota,0,0,0,0,0
Ohio,40,60,0,0,0
Oklahoma,100,0,0,0,0
Oregon,16,50,18,16,0
Pennsylvania,27,27,0,46,0
Rhode Island,100,0,0,0,0
South Carolina,0,0,0,0,100
South Dakota,0,0,0,0,0
Tennessee,100,0,0,0,0
Texas,48,14,0,29,9
Utah,0,0,0,100,0
Vermont,0,0,0,0,0
Virginia,20,60,0,20,0
Washington,50,13,0,25,12
West Virginia,0,0,0,0,0
Wisconsin,33,34,0,0,33
Wyoming,0,0,0,0,0
