geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,29,43,2,22,4
Alaska,25,50,0,25,0
Arizona,36,40,6,13,5
Arkansas,39,40,3,12,6
California,40,41,4,12,3
Colorado,38,39,0,22,1
Connecticut,39,45,4,7,5
Delaware,21,65,0,7,7
District of Columbia,57,25,0,6,12
Florida,32,46,3,15,4
Georgia,38,38,3,13,8
Hawaii,29,50,0,14,7
Idaho,30,65,0,5,0
Illinois,34,38,4,17,7
Indiana,21,57,1,18,3
Iowa,31,62,0,7,0
Kansas,25,41,6,25,3
Kentucky,21,58,0,16,5
Louisiana,42,41,2,13,2
Maine,50,40,0,10,0
Maryland,41,35,2,16,6
Massachusetts,39,41,3,12,5
Michigan,39,42,2,10,7
Minnesota,29,47,0,24,0
Mississippi,38,38,10,10,4
Missouri,30,47,5,11,7
Montana,18,64,0,18,0
Nebraska,30,55,0,15,0
Nevada,44,50,0,6,0
New Hampshire,40,27,7,20,6
New Jersey,31,49,3,9,8
New Mexico,40,40,0,10,10
New York,36,44,3,13,4
North Carolina,34,42,3,15,6
North Dakota,18,73,0,9,0
Ohio,36,40,3,14,7
Oklahoma,25,50,9,12,4
Oregon,33,44,8,13,2
Pennsylvania,39,38,2,15,6
Rhode Island,20,60,0,20,0
South Carolina,34,45,6,15,0
South Dakota,67,16,0,17,0
Tennessee,29,45,8,13,5
Texas,39,37,4,14,6
Utah,41,56,0,3,0
Vermont,28,58,0,14,0
Virginia,39,39,3,16,3
Washington,32,42,4,19,3
West Virginia,50,27,0,12,11
Wisconsin,35,49,3,11,2
Wyoming,0,75,0,25,0
