geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,45,39,2,12,2
Alaska,20,80,0,0,0
Arizona,33,50,5,5,7
Arkansas,42,17,0,8,33
California,40,37,3,16,4
Colorado,30,44,6,17,3
Connecticut,46,34,4,12,4
Delaware,25,75,0,0,0
District of Columbia,61,14,0,22,3
Florida,40,34,5,15,6
Georgia,43,39,2,14,2
Hawaii,63,25,0,12,0
Idaho,22,56,0,22,0
Illinois,40,38,3,10,9
Indiana,24,58,0,10,8
Iowa,27,27,13,13,20
Kansas,32,47,3,12,6
Kentucky,47,39,0,14,0
Louisiana,26,40,4,22,8
Maine,44,31,0,25,0
Maryland,38,27,8,20,7
Massachusetts,40,45,0,13,2
Michigan,35,40,1,15,9
Minnesota,40,38,5,12,5
Mississippi,40,30,0,10,20
Missouri,49,29,7,9,6
Montana,67,33,0,0,0
Nebraska,45,28,0,5,22
Nevada,59,17,0,12,12
New Hampshire,62,31,0,0,7
New Jersey,43,34,1,21,1
New Mexico,58,14,14,0,14
New York,51,34,2,8,5
North Carolina,33,45,2,18,2
North Dakota,50,50,0,0,0
Ohio,36,41,4,16,3
Oklahoma,34,19,4,34,9
Oregon,36,46,0,18,0
Pennsylvania,38,31,2,23,6
Rhode Island,72,28,0,0,0
South Carolina,33,46,0,9,12
South Dakota,50,0,0,50,0
Tennessee,36,44,6,6,8
Texas,44,36,3,10,7
Utah,30,40,0,15,15
Vermont,36,55,0,9,0
Virginia,33,27,0,30,10
Washington,39,39,0,17,5
West Virginia,33,59,0,8,0
Wisconsin,25,58,0,15,2
Wyoming,33,33,0,34,0
