geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,36,46,1,11,6
Alaska,51,33,0,16,0
Arizona,39,44,2,13,2
Arkansas,34,42,15,7,2
California,36,45,4,9,6
Colorado,30,54,2,11,3
Connecticut,33,51,1,14,1
Delaware,46,39,0,15,0
District of Columbia,45,33,0,11,11
Florida,38,44,3,11,4
Georgia,33,45,4,13,5
Hawaii,41,47,0,6,6
Idaho,33,56,0,11,0
Illinois,36,46,3,9,6
Indiana,24,53,4,11,8
Iowa,39,37,0,19,5
Kansas,44,31,6,19,0
Kentucky,26,49,1,15,9
Louisiana,38,45,1,11,5
Maine,30,25,0,35,10
Maryland,44,41,2,7,6
Massachusetts,24,45,7,17,7
Michigan,33,46,3,14,4
Minnesota,35,43,5,12,5
Mississippi,38,26,5,29,2
Missouri,34,44,4,12,6
Montana,33,56,0,11,0
Nebraska,41,34,3,22,0
Nevada,35,42,6,15,2
New Hampshire,45,39,0,5,11
New Jersey,43,34,2,15,6
New Mexico,35,50,4,8,3
New York,37,44,3,11,5
North Carolina,37,40,3,15,5
North Dakota,67,0,0,33,0
Ohio,27,51,5,13,4
Oklahoma,33,54,2,6,5
Oregon,28,51,3,13,5
Pennsylvania,38,37,3,15,7
Rhode Island,12,50,6,32,0
South Carolina,40,45,1,11,3
South Dakota,33,59,0,8,0
Tennessee,39,36,4,19,2
Texas,41,43,4,7,5
Utah,36,49,0,13,2
Vermont,27,55,0,9,9
Virginia,32,46,4,14,4
Washington,36,43,4,8,9
West Virginia,29,55,4,12,0
Wisconsin,32,39,4,18,7
Wyoming,25,25,0,50,0
