geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,43,6,8,8
Alaska,51,33,0,16,0
Arizona,43,34,2,17,4
Arkansas,47,40,7,0,6
California,40,40,2,14,4
Colorado,37,40,0,16,7
Connecticut,41,41,0,11,7
Delaware,25,34,0,25,16
District of Columbia,55,27,0,16,2
Florida,47,35,2,13,3
Georgia,44,31,0,20,5
Hawaii,62,23,0,15,0
Idaho,38,18,0,44,0
Illinois,37,37,3,17,6
Indiana,29,57,0,10,4
Iowa,39,26,9,22,4
Kansas,37,32,4,18,9
Kentucky,29,50,3,15,3
Louisiana,35,45,3,14,3
Maine,46,54,0,0,0
Maryland,37,37,1,18,7
Massachusetts,38,32,0,21,9
Michigan,38,28,1,30,3
Minnesota,23,41,2,23,11
Mississippi,27,46,0,23,4
Missouri,38,30,1,25,6
Montana,50,38,0,12,0
Nebraska,51,27,4,11,7
Nevada,48,31,4,17,0
New Hampshire,48,31,0,21,0
New Jersey,48,28,1,17,6
New Mexico,36,47,0,17,0
New York,40,41,2,12,5
North Carolina,47,38,1,13,1
North Dakota,60,40,0,0,0
Ohio,41,42,2,12,3
Oklahoma,29,46,0,25,0
Oregon,50,27,6,16,1
Pennsylvania,33,42,2,18,5
Rhode Island,27,27,9,37,0
South Carolina,37,29,5,24,5
South Dakota,34,16,0,50,0
Tennessee,55,37,0,6,2
Texas,46,36,2,14,2
Utah,25,45,5,20,5
Vermont,31,23,0,31,15
Virginia,38,41,0,20,1
Washington,35,50,3,9,3
West Virginia,44,31,13,12,0
Wisconsin,26,53,0,19,2
Wyoming,67,33,0,0,0
