geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,35,43,0,19,3
Alaska,0,67,0,33,0
Arizona,37,41,1,14,7
Arkansas,12,50,0,38,0
California,43,37,2,16,2
Colorado,31,37,3,24,5
Connecticut,35,44,0,17,4
Delaware,0,40,0,20,40
District of Columbia,48,35,0,12,5
Florida,40,39,6,12,3
Georgia,43,31,0,15,11
Hawaii,42,50,0,0,8
Idaho,33,45,0,22,0
Illinois,27,44,6,19,4
Indiana,27,57,0,10,6
Iowa,30,50,20,0,0
Kansas,42,47,0,11,0
Kentucky,31,40,8,4,17
Louisiana,65,17,0,18,0
Maine,40,20,0,20,20
Maryland,37,37,2,16,8
Massachusetts,34,39,1,17,9
Michigan,38,30,1,19,12
Minnesota,49,32,0,6,13
Mississippi,38,25,12,25,0
Missouri,37,40,2,16,5
Montana,17,50,0,33,0
Nebraska,40,20,10,20,10
Nevada,46,46,0,4,4
New Hampshire,34,42,0,16,8
New Jersey,42,34,4,16,4
New Mexico,50,30,10,10,0
New York,43,31,1,15,10
North Carolina,44,27,0,16,13
North Dakota,50,25,0,25,0
Ohio,42,31,3,18,6
Oklahoma,47,32,3,18,0
Oregon,30,38,0,30,2
Pennsylvania,32,41,2,18,7
Rhode Island,60,20,10,10,0
South Carolina,42,42,4,12,0
South Dakota,0,50,0,50,0
Tennessee,40,37,2,11,10
Texas,39,32,3,21,5
Utah,57,31,0,12,0
Vermont,50,0,0,25,25
Virginia,42,30,4,15,9
Washington,35,38,2,19,6
West Virginia,33,45,0,22,0
Wisconsin,58,23,0,17,2
Wyoming,0,0,0,0,0
