geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,34,39,5,20,2
Alaska,46,36,0,18,0
Arizona,40,47,3,8,2
Arkansas,44,50,0,6,0
California,41,40,2,14,3
Colorado,39,39,1,17,4
Connecticut,49,32,4,8,7
Delaware,25,63,0,12,0
District of Columbia,44,33,0,11,12
Florida,45,38,1,12,4
Georgia,41,40,3,10,6
Hawaii,26,48,0,21,5
Idaho,42,53,0,5,0
Illinois,48,31,2,17,2
Indiana,35,52,2,9,2
Iowa,19,74,0,7,0
Kansas,48,35,5,10,2
Kentucky,45,23,7,23,2
Louisiana,44,30,6,13,7
Maine,46,31,0,15,8
Maryland,45,33,2,17,3
Massachusetts,49,35,3,8,5
Michigan,45,36,6,10,3
Minnesota,39,41,2,14,4
Mississippi,34,45,5,16,0
Missouri,41,23,5,23,8
Montana,37,38,0,25,0
Nebraska,61,13,9,17,0
Nevada,35,51,3,11,0
New Hampshire,54,27,0,9,10
New Jersey,43,43,1,11,2
New Mexico,37,53,0,10,0
New York,33,41,3,19,4
North Carolina,44,38,2,12,4
North Dakota,0,0,0,0,0
Ohio,39,39,1,17,4
Oklahoma,48,48,4,0,0
Oregon,38,43,4,13,2
Pennsylvania,32,38,1,22,7
Rhode Island,31,31,7,23,8
South Carolina,41,31,2,21,5
South Dakota,22,78,0,0,0
Tennessee,42,37,0,14,7
Texas,49,35,1,11,4
Utah,44,35,5,13,3
Vermont,25,50,0,25,0
Virginia,38,41,1,17,3
Washington,38,37,1,17,7
West Virginia,54,39,7,0,0
Wisconsin,38,43,1,15,3
Wyoming,67,0,0,33,0
