geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,40,14,3,32,11
Alaska,16,84,0,0,0
Arizona,39,30,5,18,8
Arkansas,46,18,9,27,0
California,38,36,3,19,4
Colorado,45,43,2,9,1
Connecticut,42,27,0,24,7
Delaware,37,27,0,36,0
District of Columbia,48,37,0,10,5
Florida,40,34,3,19,4
Georgia,50,19,4,17,10
Hawaii,14,65,0,14,7
Idaho,44,56,0,0,0
Illinois,45,24,3,19,9
Indiana,22,64,2,10,2
Iowa,33,34,0,28,5
Kansas,52,23,0,18,7
Kentucky,30,33,15,22,0
Louisiana,47,29,6,12,6
Maine,40,34,0,20,6
Maryland,49,33,0,10,8
Massachusetts,37,39,1,14,9
Michigan,33,42,8,8,9
Minnesota,40,17,0,29,14
Mississippi,38,39,0,23,0
Missouri,62,11,3,22,2
Montana,50,50,0,0,0
Nebraska,34,0,11,33,22
Nevada,52,24,4,20,0
New Hampshire,55,27,0,18,0
New Jersey,53,23,2,18,4
New Mexico,27,46,0,27,0
New York,53,26,2,14,5
North Carolina,42,36,1,17,4
North Dakota,80,20,0,0,0
Ohio,42,38,0,14,6
Oklahoma,48,10,5,37,0
Oregon,46,36,0,10,8
Pennsylvania,39,40,0,16,5
Rhode Island,40,30,0,10,20
South Carolina,26,51,0,20,3
South Dakota,16,17,0,67,0
Tennessee,46,36,5,10,3
Texas,49,27,1,16,7
Utah,37,32,5,26,0
Vermont,56,33,0,11,0
Virginia,43,41,1,9,6
Washington,47,36,1,12,4
West Virginia,43,21,0,29,7
Wisconsin,38,42,1,16,3
Wyoming,75,0,0,25,0
