geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,0,100,0,0,0
Arkansas,0,100,0,0,0
California,45,27,0,25,3
Colorado,0,0,0,100,0
Connecticut,50,25,0,25,0
Delaware,0,0,0,0,0
District of Columbia,25,24,0,51,0
Florida,50,16,0,34,0
Georgia,39,29,0,10,22
Hawaii,67,33,0,0,0
Idaho,100,0,0,0,0
Illinois,37,37,0,26,0
Indiana,25,50,25,0,0
Iowa,67,33,0,0,0
Kansas,0,0,0,0,0
Kentucky,0,0,0,0,0
Louisiana,50,50,0,0,0
Maine,0,0,0,0,0
Maryland,19,19,20,20,22
Massachusetts,65,0,0,0,35
Michigan,60,40,0,0,0
Minnesota,25,24,0,51,0
Mississippi,0,0,0,0,0
Missouri,100,0,0,0,0
Montana,0,0,0,0,0
Nebraska,0,0,0,0,0
Nevada,0,0,100,0,0
New Hampshire,100,0,0,0,0
New Jersey,75,25,0,0,0
New Mexico,0,50,50,0,0
New York,47,21,0,27,5
North Carolina,0,100,0,0,0
North Dakota,0,0,0,0,0
Ohio,33,0,0,67,0
Oklahoma,50,50,0,0,0
Oregon,0,100,0,0,0
Pennsylvania,60,20,0,20,0
Rhode Island,0,100,0,0,0
South Carolina,100,0,0,0,0
South Dakota,0,0,0,0,0
Tennessee,33,33,0,34,0
Texas,60,33,0,0,7
Utah,0,0,0,0,0
Vermont,0,0,0,0,0
Virginia,20,80,0,0,0
Washington,60,40,0,0,0
West Virginia,0,0,0,100,0
Wisconsin,0,100,0,0,0
Wyoming,0,0,0,0,0
