geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,43,0,21,3
Alaska,37,51,0,12,0
Arizona,32,47,4,11,6
Arkansas,22,35,12,17,14
California,38,41,1,14,6
Colorado,26,56,1,13,4
Connecticut,23,49,5,18,5
Delaware,42,42,0,8,8
District of Columbia,43,14,0,29,14
Florida,35,47,3,11,4
Georgia,25,51,3,13,8
Hawaii,62,16,0,7,15
Idaho,23,47,0,23,7
Illinois,36,39,3,14,8
Indiana,20,65,1,10,4
Iowa,29,43,6,13,9
Kansas,29,58,4,9,0
Kentucky,29,48,3,17,3
Louisiana,43,31,1,17,8
Maine,55,9,0,18,18
Maryland,42,35,6,12,5
Massachusetts,41,36,5,12,6
Michigan,29,52,2,13,4
Minnesota,30,47,5,12,6
Mississippi,40,44,0,14,2
Missouri,32,45,1,10,12
Montana,29,54,0,17,0
Nebraska,38,34,4,14,10
Nevada,30,47,6,17,0
New Hampshire,37,37,5,16,5
New Jersey,37,44,2,15,2
New Mexico,42,30,0,16,12
New York,37,43,2,13,5
North Carolina,29,50,2,8,11
North Dakota,16,51,0,33,0
Ohio,33,48,3,10,6
Oklahoma,20,56,4,12,8
Oregon,27,42,5,20,6
Pennsylvania,37,43,1,14,5
Rhode Island,57,22,7,0,14
South Carolina,29,38,2,26,5
South Dakota,43,43,0,14,0
Tennessee,29,54,2,11,4
Texas,38,46,2,11,3
Utah,39,37,2,17,5
Vermont,12,63,0,25,0
Virginia,31,46,4,16,3
Washington,42,41,3,7,7
West Virginia,19,63,4,9,5
Wisconsin,29,36,4,27,4
Wyoming,14,58,0,28,0
