geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,100,0
Arizona,41,39,0,20,0
Arkansas,25,25,0,50,0
California,38,29,3,25,5
Colorado,41,19,0,40,0
Connecticut,0,25,25,50,0
Delaware,0,0,0,0,0
District of Columbia,34,33,0,33,0
Florida,30,17,17,36,0
Georgia,43,16,8,33,0
Hawaii,34,0,0,66,0
Idaho,67,0,0,0,33
Illinois,39,31,0,23,7
Indiana,34,22,0,44,0
Iowa,0,0,0,0,0
Kansas,0,75,0,25,0
Kentucky,51,0,0,49,0
Louisiana,0,0,0,0,0
Maine,100,0,0,0,0
Maryland,38,12,0,50,0
Massachusetts,0,63,12,12,13
Michigan,30,40,10,20,0
Minnesota,20,20,0,60,0
Mississippi,0,0,0,100,0
Missouri,56,22,0,22,0
Montana,0,100,0,0,0
Nebraska,25,25,0,50,0
Nevada,100,0,0,0,0
New Hampshire,0,100,0,0,0
New Jersey,39,37,0,12,12
New Mexico,100,0,0,0,0
New York,37,21,9,27,6
North Carolina,51,33,0,16,0
North Dakota,0,0,0,0,0
Ohio,34,50,8,8,0
Oklahoma,0,50,0,50,0
Oregon,51,33,16,0,0
Pennsylvania,44,31,0,25,0
Rhode Island,0,0,0,100,0
South Carolina,51,24,0,25,0
South Dakota,0,0,0,0,0
Tennessee,61,19,0,20,0
Texas,32,24,0,44,0
Utah,0,50,0,50,0
Vermont,100,0,0,0,0
Virginia,0,37,12,51,0
Washington,41,33,0,20,6
West Virginia,0,100,0,0,0
Wisconsin,51,39,0,0,10
Wyoming,100,0,0,0,0
