geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,100,0,0,0,0
Alaska,0,0,0,0,0
Arizona,85,0,0,15,0
Arkansas,0,0,0,0,0
California,33,39,3,25,0
Colorado,0,24,0,76,0
Connecticut,16,17,0,35,32
Delaware,0,0,0,0,0
District of Columbia,24,26,0,26,24
Florida,7,47,7,32,7
Georgia,49,26,0,17,8
Hawaii,100,0,0,0,0
Idaho,0,0,0,0,0
Illinois,32,51,0,17,0
Indiana,12,25,24,39,0
Iowa,0,49,0,51,0
Kansas,32,34,0,34,0
Kentucky,100,0,0,0,0
Louisiana,0,0,0,0,0
Maine,100,0,0,0,0
Maryland,32,34,0,34,0
Massachusetts,39,31,0,21,9
Michigan,42,14,0,30,14
Minnesota,20,0,20,0,60
Mississippi,100,0,0,0,0
Missouri,100,0,0,0,0
Montana,0,0,0,100,0
Nebraska,0,25,23,52,0
Nevada,100,0,0,0,0
New Hampshire,0,0,0,0,0
New Jersey,49,25,0,26,0
New Mexico,49,51,0,0,0
New York,43,13,6,26,12
North Carolina,33,34,0,0,33
North Dakota,0,0,0,0,0
Ohio,33,46,0,11,10
Oklahoma,48,0,0,52,0
Oregon,100,0,0,0,0
Pennsylvania,70,0,0,30,0
Rhode Island,67,0,33,0,0
South Carolina,0,0,0,0,100
South Dakota,0,0,0,0,0
Tennessee,49,25,0,26,0
Texas,36,27,5,17,15
Utah,32,34,0,34,0
Vermont,0,0,0,0,0
Virginia,39,21,0,21,19
Washington,0,50,0,34,16
West Virginia,0,0,0,0,0
Wisconsin,62,0,12,26,0
Wyoming,0,0,0,0,0
