geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,49,36,4,9,2
Alaska,46,45,0,9,0
Arizona,37,47,4,7,5
Arkansas,58,32,0,5,5
California,40,42,3,11,4
Colorado,32,47,1,19,1
Connecticut,55,25,4,9,7
Delaware,31,38,0,24,7
District of Columbia,55,22,0,18,5
Florida,45,37,2,13,3
Georgia,39,43,2,9,7
Hawaii,59,24,0,12,5
Idaho,39,40,0,21,0
Illinois,44,33,3,13,7
Indiana,22,62,3,10,3
Iowa,40,20,8,21,11
Kansas,40,37,2,19,2
Kentucky,43,35,2,20,0
Louisiana,37,43,2,7,11
Maine,27,53,0,14,6
Maryland,54,31,4,5,6
Massachusetts,33,45,1,14,7
Michigan,40,43,2,11,4
Minnesota,35,41,9,13,2
Mississippi,44,34,3,13,6
Missouri,33,40,3,12,12
Montana,18,35,0,47,0
Nebraska,50,40,0,10,0
Nevada,37,53,0,2,8
New Hampshire,28,50,0,22,0
New Jersey,41,38,1,14,6
New Mexico,42,43,0,15,0
New York,38,39,2,17,4
North Carolina,47,38,4,5,6
North Dakota,0,0,0,0,0
Ohio,38,39,3,14,6
Oklahoma,60,34,0,3,3
Oregon,43,36,0,18,3
Pennsylvania,37,37,2,19,5
Rhode Island,33,33,0,34,0
South Carolina,43,52,0,0,5
South Dakota,55,22,0,23,0
Tennessee,44,43,3,6,4
Texas,39,39,5,11,6
Utah,35,50,10,5,0
Vermont,45,46,0,0,9
Virginia,39,40,4,11,6
Washington,39,43,1,11,6
West Virginia,31,54,7,8,0
Wisconsin,32,44,1,20,3
Wyoming,67,16,0,17,0
