geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,45,2,15,8
Alaska,40,30,0,30,0
Arizona,28,40,3,23,6
Arkansas,37,38,0,21,4
California,39,36,4,18,3
Colorado,39,43,2,12,4
Connecticut,41,35,5,14,5
Delaware,15,47,0,15,23
District of Columbia,35,42,0,11,12
Florida,38,45,0,17,0
Georgia,46,39,1,9,5
Hawaii,50,28,0,17,5
Idaho,41,42,0,13,4
Illinois,37,37,2,19,5
Indiana,30,49,5,12,4
Iowa,39,34,4,19,4
Kansas,49,21,6,21,3
Kentucky,37,40,4,11,8
Louisiana,39,42,12,5,2
Maine,50,25,0,20,5
Maryland,48,35,5,8,4
Massachusetts,42,32,3,13,10
Michigan,40,36,4,14,6
Minnesota,38,39,5,7,11
Mississippi,53,34,0,9,4
Missouri,38,32,3,21,6
Montana,30,50,0,15,5
Nebraska,22,44,4,30,0
Nevada,34,45,2,19,0
New Hampshire,47,24,5,12,12
New Jersey,40,40,0,14,6
New Mexico,43,27,7,23,0
New York,40,38,2,16,4
North Carolina,36,45,3,15,1
North Dakota,25,75,0,0,0
Ohio,44,31,2,19,4
Oklahoma,49,31,4,14,2
Oregon,29,42,8,17,4
Pennsylvania,38,35,2,17,8
Rhode Island,50,40,0,5,5
South Carolina,24,40,5,24,7
South Dakota,50,38,0,12,0
Tennessee,34,46,3,14,3
Texas,43,36,3,15,3
Utah,40,32,0,16,12
Vermont,29,14,0,43,14
Virginia,38,39,5,12,6
Washington,37,43,1,14,5
West Virginia,29,53,0,4,14
Wisconsin,40,38,4,15,3
Wyoming,63,25,0,12,0
