geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,26,25,0,25,24
Alaska,0,0,0,0,0
Arizona,35,33,0,16,16
Arkansas,0,0,0,0,0
California,31,32,0,29,8
Colorado,41,40,0,19,0
Connecticut,68,0,0,32,0
Delaware,0,100,0,0,0
District of Columbia,26,50,0,24,0
Florida,64,6,12,18,0
Georgia,13,12,0,75,0
Hawaii,51,0,0,49,0
Idaho,0,0,0,0,0
Illinois,43,24,0,33,0
Indiana,34,0,0,66,0
Iowa,0,0,0,100,0
Kansas,0,0,0,100,0
Kentucky,0,100,0,0,0
Louisiana,0,0,0,0,0
Maine,34,66,0,0,0
Maryland,0,25,0,75,0
Massachusetts,0,44,11,45,0
Michigan,26,12,0,62,0
Minnesota,0,100,0,0,0
Mississippi,100,0,0,0,0
Missouri,64,24,0,12,0
Montana,0,0,0,0,0
Nebraska,51,49,0,0,0
Nevada,0,33,0,34,33
New Hampshire,34,33,0,0,33
New Jersey,44,42,0,14,0
New Mexico,0,0,0,0,0
New York,43,17,0,29,11
North Carolina,35,16,0,16,33
North Dakota,0,0,0,0,0
Ohio,34,33,0,25,8
Oklahoma,0,100,0,0,0
Oregon,0,80,0,20,0
Pennsylvania,24,23,7,31,15
Rhode Island,0,0,0,100,0
South Carolina,0,100,0,0,0
South Dakota,0,0,0,0,0
Tennessee,44,56,0,0,0
Texas,20,30,10,20,20
Utah,0,100,0,0,0
Vermont,0,0,0,100,0
Virginia,0,25,50,25,0
Washington,20,40,0,40,0
West Virginia,0,0,0,0,0
Wisconsin,0,38,12,12,38
Wyoming,0,100,0,0,0
