geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,30,46,5,15,4
Alaska,80,20,0,0,0
Arizona,31,49,3,15,2
Arkansas,38,38,5,11,8
California,38,44,3,11,4
Colorado,38,36,2,18,6
Connecticut,39,47,3,6,5
Delaware,38,56,0,0,6
District of Columbia,38,50,0,0,12
Florida,37,41,2,16,4
Georgia,40,42,3,12,3
Hawaii,37,63,0,0,0
Idaho,23,50,0,24,3
Illinois,37,42,4,11,6
Indiana,33,49,3,14,1
Iowa,25,45,7,16,7
Kansas,36,32,0,27,5
Kentucky,40,38,7,12,3
Louisiana,33,48,0,14,5
Maine,40,35,0,15,10
Maryland,40,43,1,14,2
Massachusetts,39,46,1,11,3
Michigan,39,38,4,14,5
Minnesota,32,44,5,16,3
Mississippi,28,56,2,12,2
Missouri,36,37,3,20,4
Montana,32,47,0,16,5
Nebraska,40,40,0,20,0
Nevada,33,44,7,9,7
New Hampshire,41,47,0,6,6
New Jersey,27,46,3,16,8
New Mexico,29,33,0,34,4
New York,36,43,4,12,5
North Carolina,37,39,3,16,5
North Dakota,27,46,0,27,0
Ohio,32,46,2,14,6
Oklahoma,44,40,0,15,1
Oregon,30,51,1,15,3
Pennsylvania,32,43,5,14,6
Rhode Island,63,37,0,0,0
South Carolina,33,46,1,16,4
South Dakota,39,46,0,15,0
Tennessee,26,50,6,12,6
Texas,37,45,3,11,4
Utah,43,43,5,7,2
Vermont,11,44,0,45,0
Virginia,35,42,3,15,5
Washington,32,53,1,13,1
West Virginia,13,50,8,21,8
Wisconsin,41,32,5,17,5
Wyoming,25,63,0,12,0
