geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,42,36,5,9,8
Alaska,33,56,0,11,0
Arizona,38,40,0,18,4
Arkansas,28,36,0,29,7
California,41,40,3,11,5
Colorado,29,58,3,8,2
Connecticut,49,43,5,3,0
Delaware,16,67,0,17,0
District of Columbia,31,35,0,17,17
Florida,44,38,3,10,5
Georgia,44,39,3,10,4
Hawaii,55,36,0,9,0
Idaho,36,60,0,4,0
Illinois,38,36,3,13,10
Indiana,27,51,3,13,6
Iowa,44,39,0,13,4
Kansas,50,40,0,5,5
Kentucky,35,43,5,15,2
Louisiana,51,39,2,3,5
Maine,42,33,0,0,25
Maryland,47,30,0,15,8
Massachusetts,43,30,8,12,7
Michigan,39,37,6,14,4
Minnesota,43,30,2,20,5
Mississippi,54,31,0,15,0
Missouri,41,32,7,17,3
Montana,14,65,0,7,14
Nebraska,53,21,0,21,5
Nevada,48,41,0,0,11
New Hampshire,45,39,0,16,0
New Jersey,46,34,5,13,2
New Mexico,15,54,0,24,7
New York,45,37,1,13,4
North Carolina,43,42,2,9,4
North Dakota,60,20,0,20,0
Ohio,39,34,4,17,6
Oklahoma,36,36,6,19,3
Oregon,43,40,3,12,2
Pennsylvania,39,37,6,15,3
Rhode Island,25,50,0,6,19
South Carolina,49,42,0,6,3
South Dakota,50,33,0,17,0
Tennessee,38,42,1,16,3
Texas,43,36,3,12,6
Utah,32,40,4,20,4
Vermont,43,28,0,29,0
Virginia,43,38,1,11,7
Washington,39,44,5,12,0
West Virginia,18,46,0,36,0
Wisconsin,36,47,0,13,4
Wyoming,60,20,0,20,0
