geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,42,25,0,25,8
Alaska,67,0,0,33,0
Arizona,36,39,0,19,6
Arkansas,40,27,6,20,7
California,47,32,4,14,3
Colorado,25,58,0,12,5
Connecticut,36,24,8,20,12
Delaware,67,0,0,33,0
District of Columbia,20,40,0,19,21
Florida,37,38,2,17,6
Georgia,48,42,2,8,0
Hawaii,67,33,0,0,0
Idaho,29,28,0,43,0
Illinois,41,38,1,14,6
Indiana,26,46,4,17,7
Iowa,14,43,0,43,0
Kansas,50,22,5,17,6
Kentucky,32,47,5,5,11
Louisiana,56,24,4,4,12
Maine,14,58,0,28,0
Maryland,61,20,5,12,2
Massachusetts,47,27,4,19,3
Michigan,46,34,4,13,3
Minnesota,38,41,2,17,2
Mississippi,33,50,0,8,9
Missouri,46,32,0,8,14
Montana,43,29,0,28,0
Nebraska,56,33,0,11,0
Nevada,33,43,0,19,5
New Hampshire,33,33,0,22,12
New Jersey,44,40,2,12,2
New Mexico,0,84,0,16,0
New York,47,33,3,12,5
North Carolina,49,25,1,22,3
North Dakota,50,25,0,25,0
Ohio,34,40,3,20,3
Oklahoma,23,62,0,15,0
Oregon,30,40,0,19,11
Pennsylvania,42,33,0,20,5
Rhode Island,43,43,0,14,0
South Carolina,24,44,12,16,4
South Dakota,100,0,0,0,0
Tennessee,34,35,3,10,18
Texas,42,33,4,17,4
Utah,29,42,0,23,6
Vermont,40,20,0,19,21
Virginia,58,24,1,14,3
Washington,25,52,0,18,5
West Virginia,27,27,0,46,0
Wisconsin,40,32,0,21,7
Wyoming,0,67,0,33,0
