geoName,glaucoma,cataract,diabetic retinopathy,macular degeneration,uveitis
Alabama,33,50,1,13,3
Alaska,25,50,0,25,0
Arizona,29,42,3,20,6
Arkansas,35,45,2,10,8
California,37,41,4,13,5
Colorado,41,38,1,5,15
Connecticut,41,45,5,3,6
Delaware,0,50,0,50,0
District of Columbia,43,43,0,14,0
Florida,40,40,4,12,4
Georgia,37,43,2,15,3
Hawaii,38,44,0,12,6
Idaho,18,53,0,23,6
Illinois,38,33,4,14,11
Indiana,24,60,1,11,4
Iowa,29,47,3,12,9
Kansas,41,39,4,16,0
Kentucky,20,58,8,12,2
Louisiana,32,53,3,9,3
Maine,23,62,0,15,0
Maryland,49,38,1,7,5
Massachusetts,36,43,1,15,5
Michigan,30,37,11,12,10
Minnesota,22,53,6,14,5
Mississippi,44,39,0,17,0
Missouri,37,46,2,14,1
Montana,11,78,0,0,11
Nebraska,26,48,0,26,0
Nevada,55,29,0,14,2
New Hampshire,46,46,0,4,4
New Jersey,32,51,2,11,4
New Mexico,33,50,0,14,3
New York,33,43,4,14,6
North Carolina,29,42,8,15,6
North Dakota,56,33,0,11,0
Ohio,33,46,1,17,3
Oklahoma,26,54,8,6,6
Oregon,31,41,3,15,10
Pennsylvania,28,49,6,11,6
Rhode Island,50,25,25,0,0
South Carolina,33,44,2,15,6
South Dakota,23,31,0,23,23
Tennessee,28,55,5,11,1
Texas,37,44,3,11,5
Utah,30,47,3,5,15
Vermont,11,89,0,0,0
Virginia,35,48,4,8,5
Washington,36,44,3,12,5
West Virginia,28,45,5,22,0
Wisconsin,26,48,6,11,9
Wyoming,40,40,0,20,0
